"","alpha","beta","v","omega","V","lnV","lnR","b_Censored"
"58",-0.187737518423772,1.22883609678121,2.73068778397678,0.238786882193863,0.264134841436348,-1.33129554321438,-37.4394565643543,0
"59",0.815210312229928,0.139644891954958,2.87562521623716,3.00935592941677,59.5675620399097,4.08711116483214,8.41477149908427,1
"60",-0.477740352239913,0.234314847537727,4.19668621669723,1.00440577839917,12.6576397995977,2.53826096960423,-8.40497566331234,0
"61",-1.19873303693651,0.285997811704874,2.46209066105084,1.72949522766095,0.452318433663809,-0.793368847936801,-4.74435679762384,0
"62",1.05521395000748,1.51016467119405,3.85577489778374,0.0848507826540903,4.20262270603298,1.43570878421654,6.8012464392604,1
"63",1.47313154326585,1.59287963148208,3.1591490625338,1.05380751709577,3.76886258602485,1.32677325461925,6.50177407236315,1
"64",2.0414781775521,0.437569012865424,4.17309856004734,-0.0704434479570786,1036.23359640194,6.94334787655528,4.81234720551854,0
"65",-1.49309046045939,1.06428497373582,2.71142464635874,0.243817304889871,0.0311914520092325,-3.46761119576751,-8.0828941705681,0
"66",-2.00051894103562,0.571165227331221,4.64533475330296,2.48849038995555,0.343283442270135,-1.06919881076194,-5.5821796671503,0
"67",-1.50152552324301,1.20507095470549,3.11881653050263,2.52997112538558,0.0302140757091503,-3.49944738009985,-6.49395406883523,0
"68",0.598839303036275,0.412712336052209,3.77384568106556,0.571062080046098,41.8205263072172,3.73338727898149,7.60785626754347,1
"69",0.790490009012955,0.543041803874075,2.62191361158286,-1.07303547311064,13.1151521961001,2.57376821798654,4.73483927123556,1
"70",0.642147907809987,0.203418633900583,3.09038988946632,-0.41648901122575,43.1391010763171,3.76442980338455,5.8797071968932,1
"71",0.24563309910891,0.14422979997471,4.40392487656514,0.504690724998106,86.7041435849836,4.46250167485883,14.5381325246983,1
"72",0.957504228933645,0.516003445722163,2.82212430979567,1.566223074093,24.2671220097484,3.18912243049647,6.68308046406463,1
"73",-0.189387951642927,0.452761913107978,3.485768611336,2.53525679811393,5.74716660335074,1.74870696872621,-22.2142810950498,0
"74",-2.95509472416741,2.94598146771003,3.60998593683523,0.127579936616383,1.45466778827013e-05,-11.1381479146297,-16.6264980581333,0
"75",-1.35935078897929,2.00006262763383,4.10718343072095,0.68029866869895,0.00993485468022047,-4.61170603013914,-12.6595365817756,0
"76",-1.05760777327589,2.32641123408887,2.42388104436909,1.77089001419528,0.00126767824590991,-6.6705682044493,-14.7592252295472,0
"77",0.0367137162306064,0.0862338906154037,3.51701269575254,0.854075272472878,27.9869535337991,3.33173845636754,89.4285891018749,1
"78",-0.530347059889717,0.298439487814903,3.29043067319056,1.21711228691011,3.79778533390165,1.33441808996642,-8.08374814793543,0
"79",-2.50864147474246,0.577909487765282,2.91179172326007,1.52160262854359,0.0215103795727195,-3.8392196895207,-7.11637769189339,0
"80",-0.268177855883254,1.86341672754827,4.81360560543509,4.16680196342401,0.269011731454503,-1.31300028897622,-31.9917185510535,0
"81",1.78371551980192,0.293294650036842,2.86480591656441,0.615910138601362,257.843550107511,5.55235300605772,5.47862692698331,0
"82",-0.314997331457659,0.799824863052391,4.06583644841167,0.528168610635723,2.81895767079793,1.03636719633918,-19.6426350272582,0
"83",-0.243900629567307,1.0546809574169,4.34126851665181,0.689689024048503,1.99256825143554,0.689424385266485,-26.2349183764848,0
"84",0.426598145079782,0.843428309033525,3.15465603933005,0.109514114682949,4.38227239891369,1.47756740238903,11.3961127109959,1
"85",-1.27376271194528,0.203715471193028,4.24977718998321,0.347025211806007,2.9775635115451,1.09110535251356,-5.64666949115808,0
"86",-0.240503754829966,0.490907743555613,1.89215034363803,0.837657999194966,0.940277347515307,-0.0615803966887414,-19.7133841794876,0
"87",-0.112247793514228,1.1894486369145,3.73061009620306,2.17118595256307,0.939665421578366,-0.0622314015689032,-58.1381368505714,0
"88",0.12767154337947,0.241519989445806,1.88799369674848,-0.91857906172974,4.13206307096828,1.41877681517001,27.7851886525398,1
"89",0.10560688516243,0.51128669641912,4.26393753629098,0.124433463455365,18.9402865568021,2.94129121735848,41.7332691429173,1
"90",0.0781477404115966,1.48542883610964,3.29165296080882,1.12785634445654,0.364824790492532,-1.00833806669689,94.2405601569726,1
"91",-1.17994743025098,0.62726472876966,2.74154827241237,1.33688928901678,0.223098751345161,-1.50014077439857,-7.04209779425889,0
"92",-0.673726732051506,1.01773878927798,3.227808154604,1.83806202023591,0.309480040841434,-1.17286167733296,-9.54728376392553,0
"93",-0.255928825205568,1.47244720525088,3.67708548711038,0.333477205885255,0.285899828631723,-1.25211377905341,-31.577770525491,0
"94",-0.542603286495243,0.550925072748214,2.85889845469759,1.35577802613097,1.128530860594,0.120916663462462,-9.95711537004047,0
"95",1.8632763669953,0.26077722851187,2.76864337057031,0.429551914938799,302.736993107673,5.71286441902531,5.40370891521126,0
"96",0.668487348677658,1.62273086226525,4.14474847240429,2.74224896177332,1.8469406785389,0.61353058296385,12.9811754174127,1
"97",1.27237019490262,1.32534508496047,1.3805395654714,1.07148253551597,0.95051123255153,-0.0507552996047735,7.12289646291927,1
"98",0.193153512934516,1.95057693674209,3.62346883957283,0.935462325091626,0.158507250095353,-1.84195494478442,43.2974774298589,1
"99",-0.715960634421098,0.541966635268182,5.74949979626923,1.33004704807843,14.7564255970377,2.69167862162249,-8.18888341583097,0
"100",1.35927301775806,2.02367141275647,2.9012432763597,3.11090027802279,0.636847582237176,-0.451224926393591,8.43186273986907,1
"101",-1.71075705165375,0.523951559327543,1.91895842727776,0.222115524834521,0.0462168719419639,-3.07441035401238,-7.44366935058371,0
"102",0.598354244170324,1.6838852214535,1.72973809277728,0.933172025440735,0.119407999444815,-2.12520908324258,12.5345606952958,1
"103",-0.0625131130287267,0.548581039533019,4.06596250789228,0.59068230036196,9.92635323362109,2.29519316323577,-75.4963847539318,0
"104",-0.0695487961619096,2.59933661470625,1.84538784956311,1.54915478801444,0.00226151669483207,-6.09171958687948,-159.645993621287,0
"105",1.61702693503561,1.61862160629573,1.4995654839648,1.11890108918642,0.884931122354338,-0.122245464851157,6.35530533065371,1
"106",0.0922758587855219,0.739240778568101,4.1258060481282,1.85958242638655,8.10625049377055,2.09263542999494,56.3712373387524,1
"107",-0.703885066468094,1.7495266708363,2.17948113189571,0.576979285690862,0.0113689535268721,-4.47686901354938,-15.7980169931323,0
"108",0.259920709145165,2.86067658739977,3.49321471490489,2.20148634137213,0.010368596284643,-4.56897362900408,40.6991555028178,1
"109",-0.660206921255291,0.855305437670363,5.16470953296866,-0.103492178377885,3.59081565070323,1.27837937744699,-12.4203857433656,0
"110",-0.323690957874687,0.461300216149539,3.31797974582121,1.70136033746059,3.62080791408564,1.28669718162322,-13.8733980075647,0
"111",0.387894172085302,0.482130161762704,4.48221852173589,-0.021118437444176,45.2234781743723,3.81161638061838,10.7711752452773,1
"112",0.282806251823783,3.54389332772648,2.22447283414857,-0.0574525036128939,0.000393041778400194,-7.84159464538332,40.0779603422385,1
"113",-1.26771137056834,0.737725343513203,3.58497269128469,0.850111532593761,0.312351513230391,-1.1636260803916,-8.01076086190445,0
"114",-0.644492537955184,0.669157687108964,2.19034333914926,1.92425431788664,0.330841854717542,-1.106114798088,-9.14184080725798,0
"115",-0.821547777016337,1.34622131283851,2.56932422582174,0.553559545680355,0.0444924722639929,-3.11243526672645,-11.6957648961374,0
"116",-0.413333607867873,4.2655938749475,2.69338681677313,0.0340822722498038,1.79115997583725e-05,-10.9300620238051,-49.8073612441743,0
"117",0.0573275230477239,0.542271597310901,4.02516243610864,2.33199097928884,12.3419334813968,2.51300269027139,81.5282684021215,1
"118",0.124099154732739,0.0283937766216695,2.31882631670198,2.39738300177427,11.963296005531,2.48184329630245,27.4210151604972,1
"119",-1.32339285340305,1.38146928507359,1.86518409747281,0.343013329405641,0.00725539851425168,-4.92600946455405,-9.84673428771472,0
"120",-0.167581011673916,0.0786160775460303,2.43216062010334,1.28414911503861,6.43113065972723,1.86115036411742,-18.596019143493,0
"121",1.70202330352832,0.893488723742676,3.50037789521963,3.40718990052266,68.3033170339478,4.22395833104824,7.46824883000782,1
"122",-0.0366345465254286,0.773101640766586,3.47882982396012,-0.211359677833869,2.96315864332039,1.0862558086095,-147.803081131997,0
"123",2.31143166465031,0.828410477335465,3.58163148812444,1.38855839131772,304.680408245292,5.71926338541866,5.89927858531322,1
"124",-0.249744533654016,1.34566008481653,2.74425302647531,0.0430033355926192,0.166590546379148,-1.7922162952823,-30.6701798124555,0
"125",-0.0139505357646138,0.299688468136288,3.49294076298285,1.1631275096907,13.0133309150394,2.56597428704475,-279.256001145353,0
"126",-1.12009705924212,0.0286455427252673,3.26790590647022,1.38213552849829,2.56452983034258,0.941775159810175,-3.69905702527319,0
"127",-0.71151804992922,0.0530050178058445,2.4903448271885,0.711815340751106,2.48008708359329,0.908293673912528,-5.31006000775334,0
"128",-0.572220852469033,2.93753508461599,3.50205363941607,2.43892722793724,0.00157264978778951,-6.45499331936998,-26.1615569681998,0
"129",0.0569256210939005,1.54386278419735,2.73194244474583,-0.577873852947267,0.167663771405568,-1.78579466565844,130.966841161739,1
"130",1.2817993125351,0.00514295184984803,2.44941677008312,1.68683916662575,148.055401711107,4.99758653960377,6.58750579432129,1
"131",-0.735662536677251,0.272127872008375,2.06201230414643,1.71165060504019,0.797960337432402,-0.225696385233198,-5.763740514469,0
"132",-0.601657697997432,1.21329409471025,1.57512794605136,-0.0799229451707688,0.038079860436474,-3.26806973407425,-13.9591005624451,0
"133",0.568645537482605,0.263050801120698,2.36585226386706,-0.067847353481207,15.0893762328909,2.71399093547017,6.94376118396607,1
"134",-0.594177827222119,0.337955256189416,3.15029831088758,0.907487219504708,2.58074182809783,0.948076887875097,-8.05006162347184,0
"135",-0.5467991182745,2.56466079304431,2.14344956425132,2.9063689913811,0.00130163898432231,-6.64413105143059,-23.4386359538777,0
"136",-0.323192192712737,1.38987829714062,3.96539516221824,0.421576390447354,0.427148259262821,-0.850624114629098,-24.5782550362017,0
"137",0.862479127954643,1.90427602446618,2.6550791447283,-0.26223901470226,0.263740220708703,-1.33279067276096,7.8519652829942,1
"138",-0.556612058736736,0.686133650131524,2.67189797587735,1.99532197095153,0.606696209376445,-0.499727091990696,-10.264142411564,0
"139",0.972706777732338,2.00993804252687,1.41474711452355,2.0841759360565,0.0692762283010255,-2.66965345759237,9.28295744336611,1
"140",-0.643379073901211,2.03529619230869,2.96932239733299,1.38807031605726,0.011994292979101,-4.4233243273955,-18.157801072494,0
"141",-2.14214274148341,3.64179246665394,3.42131297127126,0.587938919310237,7.59249793764279e-06,-11.7883499116574,-19.1224006600363,0
"142",-0.624686476276133,4.13184024931348,2.53477751760017,0.0678226897049625,1.49602154633319e-05,-11.1101161828925,-36.2222671733745,0
"143",1.22711124163931,0.0029182723938067,2.63406496120935,0.806758549096107,160.698932081836,5.07953262730655,5.70412683763565,1
"144",-1.75981302149988,0.228828754016321,2.00634122158871,1.33460502014126,0.110828525941384,-2.19977108346002,-4.96632430069872,0
"145",0.580627793824908,0.100925005972385,4.03706960124285,2.51056605430449,133.693540690236,4.89555017097551,9.05732929504054,1
"146",-1.20468817801942,1.06816994115235,2.55827918458601,-1.05382452040731,0.0470941261979385,-3.05560699490988,-9.81801426946059,0
"147",0.270156110931051,0.383829285390675,3.85405602795822,1.41209127553145,25.6073749414634,3.2428803936483,16.1679115676308,1
"148",-1.38690161507829,0.0101006513552738,3.75697404255386,5.63544951862472,2.59313834484284,0.952868858331462,0.646400628864304,0
"149",0.19531618419382,0.250684681348503,1.64178140648491,0.687705506912463,3.59793378049409,1.28035973082704,19.5364381742362,1
"150",-2.05852816633535,1.24585063378782,3.23387093225442,1.01915541843867,0.00984553425451622,-4.62073730177976,-8.10844757541842,0
"151",-1.1101806105766,2.47060968155477,1.74953536124264,-0.331803188069982,0.000377230215922244,-7.88265490457487,-17.3424936235641,0
"152",1.23209554537305,0.106669092085212,3.64611593372625,0.286411340613076,327.111060639233,5.79029974821671,5.12519728131317,0
"153",-3.10083643328068,1.14953260305793,2.63204750825388,0.369923020644615,0.000895415082850042,-7.01822316748128,-9.35997937637782,0
"154",0.795857424959284,0.543228646842298,2.42392718524273,0.310128484485789,10.8694499212779,2.38595609463441,6.08938771093299,1
"155",0.0879413895661525,0.000274365720288535,2.11925353674652,1.46744665793897,9.91762243538369,2.29431321871796,35.765495662288,1
"156",0.678375834338484,1.32800312987984,2.8464740463223,1.49239326590788,1.24510059439034,0.219216325359735,11.1603274372832,1
"157",0.30392587404374,0.482764372602105,2.32456985074343,-0.632881817422955,4.41111936284179,1.4841284810246,13.1627887654922,1
"158",-0.595391388032974,3.51389444412148,2.82510736897816,0.698875177604076,0.000135388959667917,-8.90735873945223,-31.7777615798221,0
"159",-1.85467705058649,3.36630774661775,4.11140098118593,1.25089917350651,6.14752219264853e-05,-9.69687635984031,-17.6200218960929,0
"160",1.8843555570872,1.27299799020858,3.59898974031199,1.82043662693656,34.7683289188854,3.54870688386064,7.3888943765131,1
"161",-1.00856766289197,2.81952305121307,2.79519032215755,2.95653881296578,0.000461737432083759,-7.68051415726561,-16.8803956317162,0
"162",-0.907333783898776,0.812180161434126,2.52070031347407,0.319421895208482,0.177194418675136,-1.73050773862585,-9.92356181958284,0
"163",0.881125438917721,0.974791542584908,3.30995439217772,1.65802711710612,8.56625495421112,2.14783064225844,7.2195483399521,1
"164",0.702110716632901,0.402841644351141,4.02811988556408,0.108500641608853,68.2936223891181,4.22381638577646,6.29830153782898,1
"165",-0.12470896208896,1.0284087312919,1.32768316302672,0.338963537617358,0.134396491650207,-2.0069609550269,-49.7911006684877,0
"166",-0.00903655072721555,0.924813020932388,3.1022207312589,0.726122930165881,1.36302782496525,0.309708567007308,-641.075590544291,0
"167",-0.95491327269662,0.0618696305040393,3.25159446252865,-0.59929250972485,3.17770432471826,1.15615902562329,-6.03074702040027,0
"168",-0.31475386496532,1.37572634867848,2.37664444668273,-0.343720177868398,0.092546659993637,-2.38004232928335,-25.7440655053212,0
"169",0.324301820100693,0.14198637008667,3.4427586808715,0.149184990773499,39.0718871947894,3.66540321081288,10.9359364665109,1
"170",1.26166543333575,0.191540129482746,2.52834350590402,1.42772263193887,87.9751144484792,4.47705398412728,6.20968849942742,1
"171",0.23331438795077,0.518320245668292,4.36119590549095,1.60127017168878,26.386801564131,3.27286394438761,20.0357836596453,1
"172",0.581761104032763,1.05663061975957,1.08387687373745,-0.348239397960927,0.39752685895366,-0.922492777475738,10.2509330135542,1
"173",-1.20581115584386,1.47642710796537,2.01492494112787,1.29300579452448,0.00801870216945639,-4.82597869445598,-9.70912904869145,0
"174",-0.189117821902914,2.80386777950411,1.86182785842555,1.73953290900068,0.000979947926542449,-6.92801112389261,-65.3915432115636,0
"175",-0.219829632164435,2.96398667122136,2.58443081560238,-0.20559996461855,0.0011741762249729,-6.74718846239057,-61.6334750411417,0
"176",-1.37978324551486,1.1403513980624,3.86867140264253,0.388891561473895,0.0990679517908099,-2.3119492825744,-8.4453978902392,0
"177",-1.62150628095452,2.54579291611807,3.07222877579387,0.196917965717009,0.000406404115727355,-7.8081625344694,-15.2436568438617,0
"178",-2.41894100723702,0.0138386888429523,3.65502530180134,0.392910178485293,0.293942009057973,-1.22437277920155,-5.74386295111498,0
"179",-0.362963428215214,0.145481654824706,2.40422719946572,0.48882744916444,3.46203088743416,1.24185537856117,-10.141288770596,0
"180",-0.295093646242005,0.0779309733770788,2.46957022989691,0.930668680429535,5.18406769431506,1.64559001728166,-10.8518427012344,0
"181",0.450046735353256,2.13167957762692,4.07596772478055,0.631822736362864,0.241961286831322,-1.4189775373937,18.0125732516645,1
"182",0.640931641460636,0.635832552332431,2.12599006554196,0.414025041100846,4.48328345243061,1.50035569146594,7.4452098027028,1
"183",-0.935113418728679,1.4124397727752,4.5307028790438,1.92451989599273,0.206626331930078,-1.57684327673915,-9.92253589934282,0
"184",-1.76730838833077,0.326121205154921,3.21240226375474,0.420266180398597,0.272374280208007,-1.30057812837158,-6.34380046341599,0
"185",0.778622917178293,0.65918093174696,2.07518754466461,-0.558355220261467,5.23250736967951,1.65489058378032,5.41409928483902,1
"186",1.61035767394599,0.228820178130758,4.89106527551276,-0.715546865431451,1677.93657613,7.42532008901246,4.10792642048317,0
"187",1.10705574469663,3.15611633098169,2.09776169531665,0.853312379081338,0.00576197023407251,-5.15647580823517,6.86169561768719,1
"188",-1.51332101066697,0.223134235944599,3.77411883097105,-1.08570555868457,1.08120277477704,0.0780741018033178,-7.20648547752404,0
"189",-0.0969730995395519,0.750821887405735,3.06676915091225,2.07468254103831,1.85959233619815,0.620357289615942,-54.5358808958701,0
"190",0.920531721119309,0.176602289546281,2.96379254639671,1.74109059158793,71.8836701485656,4.27504911999648,6.88687756501664,1
"191",-1.6749968440826,0.343375112739706,2.959693971036,1.90778245206712,0.24161129689378,-1.42042505534832,-4.87838608566803,0
"192",-0.620484450040212,1.09127924028308,3.23126008895895,0.772958281111686,0.277052978773958,-1.28354653197073,-11.8530408450333,0
"193",0.494533831623924,0.178446753881872,3.13909842683421,1.33517099621865,36.3366120150634,3.59282582843645,8.9377323816081,1
"194",1.35085594853316,0.122249119270568,2.17085730330516,0.659975931318213,90.5427253449921,4.50582184255978,5.4872471902253,1
"195",-0.205618972625064,2.23446427459333,3.07262782174061,0.882767286998505,0.0175622608811418,-4.04200294728951,-51.4229991048793,0
"196",0.673017324563655,1.65129880924453,1.90585079506953,0.298937639535967,0.182316519637029,-1.70201098353676,10.5093398749956,1
"197",0.178572273369875,0.841776666154919,1.95783906689431,2.94803763122348,0.810303520505708,-0.210346384830699,31.721553789693,1
"198",0.431262385718994,1.71223816265824,3.73110161773005,1.78363789495769,0.580951443980086,-0.543088098806677,18.3766500430336,1
"199",-0.447907134654979,0.472133280243725,3.13757757194309,1.49954193246552,2.282710292794,0.825363461901962,-10.6727514195219,0
"200",2.41042611986156,0.0173473146798019,1.87986113128449,1.60791846059725,771.758306842149,6.6486714269682,7.64291232394604,1
"201",0.694586072660056,0.926066770297588,2.48046602726557,-0.371912377769507,2.97855374336626,1.09143786169292,6.55797130694011,1
"202",0.826135899654842,0.373692539520562,4.03554255984839,1.38423954456325,96.2295747825173,4.56673674059639,6.90381108584413,1
"203",-0.16605698087376,0.530274380929768,1.42725294316291,1.60480951070707,0.609154005057339,-0.495684161373918,-27.9641989521869,0
"204",-1.20628786706251,1.76331905751141,3.05111731294539,-0.265327244410059,0.00954807616271072,-4.65141559371387,-12.8401477690502,0
"205",1.41183460310936,3.17431455088739,2.57792010929365,1.97136921226883,0.0162225287839177,-4.12135433714981,6.14207402903526,1
"206",-1.37256801916206,0.170286878424176,3.06282783315144,0.717992417409281,0.824342779986667,-0.1931688404452,-5.0958815972432,0
"207",-0.11354708530552,1.44165919573865,2.43765703519743,-0.176566403531975,0.120703914153129,-2.11441472262957,-67.2391235472825,0
"208",0.35437236971189,0.217496520669754,3.5235344549088,-0.78323354094142,35.8659950073488,3.57978963232332,9.57994699010264,1
"209",-1.50305479956705,3.7145018482343,3.75074688654142,0.378304388306105,3.04669442459747e-05,-10.3988682572956,-21.1811510013934,0
"210",0.568280845426379,0.298698202706873,2.14730099379695,1.2792862327422,10.8891630222377,2.38776807652908,8.3756849194991,1
"211",-0.260646505488175,1.86884366339984,3.4349187058256,-0.298037372119011,0.0676840113997115,-2.69290529535027,-37.4457976048588,0
"212",0.592807017619766,1.36353137060524,4.35938071656646,0.843502316037732,4.28191628695941,1.45440063999026,11.8995717902678,1
"213",-0.2920506305507,1.8295994557988,2.94225179912201,3.6969639510031,0.0436894847512714,-3.13064782937578,-29.4421231100972,0
"214",0.541797811043428,5.30877779581049,5.03765622936246,-0.362579970067735,5.517053485907e-05,-9.80508153598214,21.7271478479793,1
"215",1.24823543149217,0.272061144467443,3.84554104308386,3.50544846016209,251.094276617966,5.52582847266588,8.24299843583316,1
"216",0.470273097487835,0.155349559786367,3.32348662256966,1.57012685188467,44.6111638475262,3.79798413818623,9.41491345670171,1
"217",0.644486733217652,0.629845764487982,2.3915190994566,1.58472897375232,5.99517675887692,1.79095527242796,8.57088034418405,1
"218",-1.52708674511313,0.405770440235602,1.57167865306505,3.08238884936325,0.0672185412623179,-2.69980615786801,-3.95076705471677,0
"219",0.032724759891255,1.58307793589455,1.5277357527946,0.0522731333265471,0.042593716563016,-3.15604853510654,234.168814758724,1
"220",-0.650550101671612,3.74907915831959,4.070354083276,2.55192456057549,0.000207997687726139,-8.477983595026,-29.8967055599996,0
"221",-0.930963486695184,0.730571837437281,3.07607884764267,0.732497372958504,0.376226607330618,-0.977563638059544,-8.89785739685471,0
